row	column	size
24	6	1209.000000
25	6	1262.000000
26	6	1281.000000
27	6	1267.000000
28	6	1245.000000
29	6	1325.000000
30	6	1298.000000
31	6	1398.000000
32	6	1854.000000
1	7	2022.000000
2	7	1446.000000
3	7	1408.000000
4	7	1398.000000
5	7	1371.000000
6	7	1522.000000
7	7	1480.000000
8	7	1469.000000
9	7	1474.000000
10	7	1012.000000
11	7	1019.000000
12	7	990.000000
13	7	1410.000000
14	7	824.000000
15	7	823.000000
16	7	795.000000
17	7	1372.000000
18	7	1321.000000
19	7	1293.000000
20	7	1308.000000
21	7	1227.000000
22	7	1277.000000
23	7	1284.000000
24	7	1298.000000
25	7	1258.000000
26	7	1282.000000
27	7	1262.000000
28	7	1251.000000
29	7	1548.000000
30	7	1405.000000
31	7	1470.000000
32	7	1687.000000
1	8	2039.000000
2	8	1492.000000
3	8	1410.000000
4	8	1440.000000
5	8	1377.000000
6	8	1486.000000
7	8	1437.000000
8	8	1449.000000
9	8	1444.000000
10	8	1050.000000
11	8	1016.000000
12	8	1022.000000
13	8	1415.000000
14	8	831.000000
15	8	823.000000
16	8	776.000000
17	8	1359.000000
18	8	1330.000000
19	8	1267.000000
20	8	1290.000000
21	8	1202.000000
22	8	1295.000000
23	8	1304.000000
24	8	1300.000000
25	8	1266.000000
26	8	1293.000000
27	8	1253.000000
28	8	1255.000000
29	8	1564.000000
30	8	1367.000000
31	8	1477.000000
32	8	1666.000000
1	9	1741.000000
2	9	1453.000000
3	9	1397.000000
4	9	1652.000000
5	9	1489.000000
6	9	1399.000000
7	9	1389.000000
8	9	1373.000000
9	9	986.000000
10	9	1419.000000
11	9	1421.000000
12	9	1480.000000
13	9	795.000000
14	9	1413.000000
15	9	1393.000000
16	9	1341.000000
17	9	1325.000000
18	9	1334.000000
19	9	1337.000000
20	9	1318.000000
21	9	1334.000000
22	9	1307.000000
23	9	1294.000000
24	9	1239.000000
25	9	1290.000000
26	9	1270.000000
27	9	1270.000000
28	9	1240.000000
29	9	1333.000000
30	9	1313.000000
31	9	1400.000000
32	9	1877.000000
1	10	1762.000000
2	10	1490.000000
3	10	1412.000000
4	10	1667.000000
5	10	1508.000000
6	10	1400.000000
7	10	1337.000000
8	10	1376.000000
9	10	967.000000
10	10	1449.000000
11	10	1415.000000
12	10	1491.000000
13	10	793.000000
14	10	1422.000000
15	10	1424.000000
16	10	1363.000000
17	10	1363.000000
18	10	1352.000000
19	10	1327.000000
20	10	1327.000000
21	10	1325.000000
22	10	1316.000000
23	10	1281.000000
24	10	1218.000000
25	10	1278.000000
26	10	1275.000000
27	10	1280.000000
28	10	1267.000000
29	10	1337.000000
30	10	1311.000000
31	10	1381.000000
32	10	1906.000000
1	11	2103.000000
2	11	1544.000000
3	11	1498.000000
4	11	1520.000000
5	11	1393.000000
6	11	1488.000000
7	11	1427.000000
8	11	1449.000000
9	11	1426.000000
10	11	997.000000
11	11	1000.000000
12	11	973.000000
13	11	1420.000000
14	11	813.000000
15	11	803.000000
16	11	780.000000
17	11	1404.000000
18	11	1367.000000
19	11	1331.000000
20	11	1322.000000
21	11	1254.000000
22	11	1305.000000
23	11	1315.000000
24	11	1303.000000
25	11	1280.000000
26	11	1289.000000
27	11	1255.000000
28	11	1260.000000
29	11	1553.000000
30	11	1395.000000
31	11	1486.000000
32	11	1686.000000
1	12	2090.000000
2	12	1597.000000
3	12	1521.000000
4	12	1512.000000
5	12	1345.000000
6	12	1467.000000
7	12	1459.000000
8	12	1452.000000
9	12	1388.000000
10	12	994.000000
11	12	981.000000
12	12	1006.000000
13	12	1422.000000
14	12	835.000000
15	12	801.000000
16	12	822.000000
17	12	1403.000000
18	12	1350.000000
19	12	1297.000000
20	12	1319.000000
21	12	1247.000000
22	12	1307.000000
23	12	1291.000000
24	12	1297.000000
25	12	1255.000000
26	12	1272.000000
27	12	1241.000000
28	12	1245.000000
29	12	1564.000000
30	12	1391.000000
31	12	1513.000000
32	12	1763.000000
1	13	1765.000000
2	13	1509.000000
3	13	1425.000000
4	13	1677.000000
5	13	1455.000000
6	13	1338.000000
7	13	1363.000000
8	13	1343.000000
9	13	974.000000
10	13	1412.000000
11	13	1424.000000
12	13	1485.000000
13	13	915.000000
14	13	1457.000000
15	13	1447.000000
16	13	1378.000000
17	13	1362.000000
18	13	1336.000000
19	13	1314.000000
20	13	1313.000000
21	13	1298.000000
22	13	1292.000000
23	13	1275.000000
24	13	1214.000000
25	13	1283.000000
26	13	1248.000000
27	13	1274.000000
28	13	1278.000000
29	13	1394.000000
30	13	1362.000000
31	13	1574.000000
32	13	0.000000
1	14	1706.000000
2	14	1474.000000
3	14	1375.000000
4	14	1655.000000
5	14	1425.000000
6	14	1343.000000
7	14	1340.000000
8	14	1364.000000
9	14	966.000000
10	14	1399.000000
11	14	1454.000000
12	14	1504.000000
13	14	871.000000
14	14	1471.000000
15	14	1424.000000
16	14	1365.000000
17	14	1329.000000
18	14	1327.000000
19	14	1296.000000
20	14	1304.000000
21	14	1294.000000
22	14	1290.000000
23	14	1286.000000
24	14	1219.000000
25	14	1279.000000
26	14	1258.000000
27	14	1275.000000
28	14	1313.000000
29	14	1432.000000
30	14	1370.000000
31	14	1539.000000
32	14	0.000000
1	15	2060.000000
2	15	1512.000000
3	15	1444.000000
4	15	1422.000000
5	15	1288.000000
6	15	1433.000000
7	15	1433.000000
8	15	1480.000000
9	15	1457.000000
10	15	988.000000
11	15	998.000000
12	15	994.000000
13	15	1441.000000
14	15	915.000000
15	15	905.000000
16	15	816.000000
17	15	1393.000000
18	15	1315.000000
19	15	1295.000000
20	15	1284.000000
21	15	1247.000000
22	15	1282.000000
23	15	1315.000000
24	15	1278.000000
25	15	1272.000000
26	15	1268.000000
27	15	1260.000000
28	15	1388.000000
29	15	0.000000
30	15	1488.000000
31	15	1530.000000
32	15	1752.000000
1	16	2024.000000
2	16	1511.000000
3	16	1440.000000
4	16	1430.000000
5	16	1270.000000
6	16	1432.000000
7	16	1448.000000
8	16	1460.000000
9	16	1443.000000
10	16	990.000000
11	16	1013.000000
12	16	1002.000000
13	16	1446.000000
14	16	943.000000
15	16	892.000000
16	16	858.000000
17	16	1388.000000
18	16	1315.000000
19	16	1329.000000
20	16	1333.000000
21	16	1293.000000
22	16	1270.000000
23	16	1281.000000
24	16	1278.000000
25	16	1253.000000
26	16	1270.000000
27	16	1245.000000
28	16	1387.000000
29	16	0.000000
30	16	1454.000000
31	16	1506.000000
32	16	1672.000000
1	17	1728.000000
2	17	1436.000000
3	17	1357.000000
4	17	1605.000000
5	17	1431.000000
6	17	1335.000000
7	17	1310.000000
8	17	1354.000000
9	17	966.000000
10	17	1429.000000
11	17	1429.000000
12	17	1547.000000
13	17	860.000000
14	17	1441.000000
15	17	1436.000000
16	17	1362.000000
17	17	1362.000000
18	17	1342.000000
19	17	1350.000000
20	17	1337.000000
21	17	1311.000000
22	17	1275.000000
23	17	1258.000000
24	17	1196.000000
25	17	1238.000000
26	17	1251.000000
27	17	1255.000000
28	17	1278.000000
29	17	1412.000000
30	17	1363.000000
31	17	1407.000000
32	17	1895.000000
1	18	1718.000000
2	18	1445.000000
3	18	1351.000000
4	18	1637.000000
5	18	1424.000000
6	18	1324.000000
7	18	1311.000000
8	18	1307.000000
9	18	974.000000
10	18	1420.000000
11	18	1407.000000
12	18	1521.000000
13	18	833.000000
14	18	1466.000000
15	18	1437.000000
16	18	1357.000000
17	18	1347.000000
18	18	1354.000000
19	18	1369.000000
20	18	1349.000000
21	18	1277.000000
22	18	1280.000000
23	18	1279.000000
24	18	1201.000000
25	18	1248.000000
26	18	1220.000000
27	18	1222.000000
28	18	1267.000000
29	18	1352.000000
30	18	1305.000000
31	18	1393.000000
32	18	1865.000000
1	19	2024.000000
2	19	1508.000000
3	19	1440.000000
4	19	1422.000000
5	19	1273.000000
6	19	1425.000000
7	19	1423.000000
8	19	1456.000000
9	19	1444.000000
10	19	1016.000000
11	19	1014.000000
12	19	1010.000000
13	19	1428.000000
14	19	832.000000
15	19	832.000000
16	19	805.000000
17	19	1409.000000
18	19	1326.000000
19	19	1319.000000
20	19	1306.000000
21	19	1246.000000
22	19	1269.000000
23	19	1258.000000
24	19	1253.000000
25	19	1223.000000
26	19	1255.000000
27	19	1259.000000
28	19	1253.000000
29	19	1540.000000
30	19	1382.000000
31	19	1451.000000
32	19	1634.000000
1	20	2036.000000
2	20	1563.000000
3	20	1436.000000
4	20	1455.000000
5	20	1295.000000
6	20	1426.000000
7	20	1433.000000
8	20	1441.000000
9	20	1447.000000
10	20	1012.000000
11	20	999.000000
12	20	1006.000000
13	20	1454.000000
14	20	845.000000
15	20	805.000000
16	20	781.000000
